link_id,from_node_id,to_node_id,facility_type,directed,directed_route_id,link_type,facility_type,length,lanes,capacity,free_speed,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_penalty1,geometry,allowed_uses,agency_name,stop_sequence,directed_service_id,link_type_name,from_biway,is_link
100091,150106,150107,bus,1,4037.2,1,service_links,0.6769642780857675,1,0,8.12354425854835,0.0,0 days 00:05:00,0.0,0.15,4.0,0.0,"LINESTRING (-80.423372 37.222276, -80.424586 37.232026)",t,Valley Metro Roanoke,4.0,4037.2:0;1;2;3;4;5;6,,,
100092,150107,150103,bus,1,4037.2,1,service_links,0.6715219441342777,1,0,4.029124949597417,0.0,0 days 00:10:00,0.0,0.15,4.0,0.0,"LINESTRING (-80.424586 37.232026, -80.425016 37.222313)",t,Valley Metro Roanoke,5.0,4037.2:0;1;2;3;4;5;6,,,
100093,150122,150121,bus,1,4724.1,1,service_links,0.3142348433448809,1,0,1131245.4360415712,0.0,0 days 00:00:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.980067 37.305544, -79.984642 37.308272)",t,Valley Metro Roanoke,0.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100094,150121,150119,bus,1,4724.1,1,service_links,0.1313011298735526,1,0,7.877936493471599,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.984642 37.308272, -79.986574 37.30939)",t,Valley Metro Roanoke,1.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100095,150119,150120,bus,1,4724.1,1,service_links,0.08911938110162095,1,0,5.347073748201454,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.986574 37.30939, -79.987834 37.310202)",t,Valley Metro Roanoke,2.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100096,150120,150127,bus,1,4724.1,1,service_links,0.16283397150056725,1,0,9.76987545877639,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.987834 37.310202, -79.990092 37.308676)",t,Valley Metro Roanoke,3.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100097,150127,150117,bus,1,4724.1,1,service_links,0.47338470867633065,1,0,1704184.9512347903,0.0,0 days 00:00:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.990092 37.308676, -79.984032 37.303807)",t,Valley Metro Roanoke,4.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100098,150117,150116,bus,1,4724.1,1,service_links,0.10451405931616374,1,0,6.2707390466523805,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.984032 37.303807, -79.982422 37.303002)",t,Valley Metro Roanoke,5.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100099,150116,150115,bus,1,4724.1,1,service_links,0.13457464623650253,1,0,8.07434420178679,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.982422 37.303002, -79.980274 37.302067)",t,Valley Metro Roanoke,6.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100100,150115,150113,bus,1,4724.1,1,service_links,0.22570678016614792,1,0,13.542181106950427,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.980274 37.302067, -79.976637 37.30055)",t,Valley Metro Roanoke,7.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100101,150113,150114,bus,1,4724.1,1,service_links,0.22109585492323086,1,0,795945.077723631,0.0,0 days 00:00:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.976637 37.30055, -79.973417 37.298632)",t,Valley Metro Roanoke,8.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100102,150114,150118,bus,1,4724.1,1,service_links,0.16322852868285953,1,0,9.79354849516332,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.973417 37.298632, -79.971671 37.296721)",t,Valley Metro Roanoke,9.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100103,150118,150111,bus,1,4724.1,1,service_links,0.07587574279112391,1,0,4.552468692989218,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.971671 37.296721, -79.970728 37.295919)",t,Valley Metro Roanoke,10.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100104,150111,150112,bus,1,4724.1,1,service_links,0.16707651014897285,1,0,10.024423535212785,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.970728 37.295919, -79.968157 37.294629)",t,Valley Metro Roanoke,11.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100105,150112,150110,bus,1,4724.1,1,service_links,0.1634923759168582,1,0,9.809379065360403,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.968157 37.294629, -79.965268 37.294066)",t,Valley Metro Roanoke,12.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100106,150110,150131,bus,1,4724.1,1,service_links,0.30612468921710595,1,0,1102048.8811815814,0.0,0 days 00:00:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.965268 37.294066, -79.961729 37.290645)",t,Valley Metro Roanoke,13.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100107,150131,150130,bus,1,4724.1,1,service_links,0.21757001313289295,1,0,13.05398322158655,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.961729 37.290645, -79.958065 37.289454)",t,Valley Metro Roanoke,14.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100108,150130,150129,bus,1,4724.1,1,service_links,0.1790732184696023,1,0,10.744214037942173,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.958065 37.289454, -79.95601 37.287443)",t,Valley Metro Roanoke,15.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100109,150129,150128,bus,1,4724.1,1,service_links,0.17726026409522172,1,0,10.635438588403497,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.95601 37.287443, -79.952846 37.286948)",t,Valley Metro Roanoke,16.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100110,150128,150108,bus,1,4724.1,1,service_links,0.11522967339042883,1,0,6.9136651756728025,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.952846 37.286948, -79.95345 37.285351)",t,Valley Metro Roanoke,17.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100111,150108,150123,bus,1,4724.1,1,service_links,0.22974871576505862,1,0,13.784693201016834,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.95345 37.285351, -79.954577 37.282149)",t,Valley Metro Roanoke,18.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100112,150123,150124,bus,1,4724.1,1,service_links,0.16864436356839768,1,0,10.118493172550986,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.954577 37.282149, -79.95155 37.281753)",t,Valley Metro Roanoke,19.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100113,150124,150126,bus,1,4724.1,1,service_links,0.1581743286848245,1,0,9.490301549396982,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.95155 37.281753, -79.948673 37.281779)",t,Valley Metro Roanoke,20.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100114,150126,150125,bus,1,4724.1,1,service_links,0.1264241445451085,1,0,7.585322250668999,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.948673 37.281779, -79.946457 37.28129)",t,Valley Metro Roanoke,21.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100115,150125,150109,bus,1,4724.1,1,service_links,0.1569894282206256,1,0,9.419208706425762,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.946457 37.28129, -79.947146 37.279085)",t,Valley Metro Roanoke,22.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100116,150109,150133,bus,1,4724.1,1,service_links,0.1632781729808316,1,0,9.796527103398173,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.947146 37.279085, -79.948181 37.27687)",t,Valley Metro Roanoke,23.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100117,150133,150132,bus,1,4724.1,1,service_links,0.31604228761728104,1,0,6.320810636730972,0.0,0 days 00:03:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.948181 37.27687, -79.948892 37.272331)",t,Valley Metro Roanoke,24.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100118,150132,150134,bus,1,4724.1,1,service_links,0.10580881453358157,1,0,0.9069305366437073,0.0,0 days 00:07:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.948892 37.272331, -79.94702 37.272686)",t,Valley Metro Roanoke,25.0,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,,
100119,150137,150157,bus,1,4780.1,1,service_links,0.37647057675120144,1,0,1355294.0763043251,0.0,0 days 00:00:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.89108 37.309548, -79.891818 37.304131)",t,Valley Metro Roanoke,0.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100120,150157,150150,bus,1,4780.1,1,service_links,0.251801203360349,1,0,15.107820404614198,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.891818 37.304131, -79.894122 37.300981)",t,Valley Metro Roanoke,1.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100121,150150,150149,bus,1,4780.1,1,service_links,0.39611792369262866,1,0,23.766679310235883,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.894122 37.300981, -79.89918 37.296897)",t,Valley Metro Roanoke,2.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100122,150149,150151,bus,1,4780.1,1,service_links,0.16307353877806186,1,0,4.892165395296895,0.0,0 days 00:02:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.89918 37.296897, -79.901518 37.295444)",t,Valley Metro Roanoke,3.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100123,150151,150152,bus,1,4780.1,1,service_links,0.41097246322200953,1,0,24.657936827706777,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.901518 37.295444, -79.907605 37.29199)",t,Valley Metro Roanoke,4.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100124,150152,150136,bus,1,4780.1,1,service_links,0.15768016151104236,1,0,4.73036542561939,0.0,0 days 00:02:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.907605 37.29199, -79.910208 37.291031)",t,Valley Metro Roanoke,5.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100125,150136,150148,bus,1,4780.1,1,service_links,0.06086938056245587,1,0,3.652101965381262,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.910208 37.291031, -79.909623 37.290283)",t,Valley Metro Roanoke,6.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100126,150148,150146,bus,1,4780.1,1,service_links,0.11209790240975252,1,0,3.362909048050508,0.0,0 days 00:02:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.909623 37.290283, -79.908273 37.289067)",t,Valley Metro Roanoke,7.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100127,150146,150147,bus,1,4780.1,1,service_links,0.38065121533081026,1,0,1370344.375190917,0.0,0 days 00:00:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.908273 37.289067, -79.902305 37.286273)",t,Valley Metro Roanoke,8.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100128,150147,150145,bus,1,4780.1,1,service_links,0.06404946938464297,1,0,3.8429041146766667,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.902305 37.286273, -79.901547 37.285569)",t,Valley Metro Roanoke,9.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100129,150145,150144,bus,1,4780.1,1,service_links,0.1991577279278855,1,0,11.949264521264443,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.901547 37.285569, -79.904418 37.283811)",t,Valley Metro Roanoke,10.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100130,150144,150142,bus,1,4780.1,1,service_links,0.16600991082281769,1,0,9.960428642225024,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.904418 37.283811, -79.90678 37.282314)",t,Valley Metro Roanoke,11.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100131,150142,150143,bus,1,4780.1,1,service_links,0.11133466582336243,1,0,6.67996861659147,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.90678 37.282314, -79.908805 37.282336)",t,Valley Metro Roanoke,12.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100132,150143,150135,bus,1,4780.1,1,service_links,0.12423826080366852,1,0,7.45417141202991,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.908805 37.282336, -79.909196 37.280565)",t,Valley Metro Roanoke,13.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100133,150135,150153,bus,1,4780.1,1,service_links,0.1545573540199818,1,0,9.2732866864208,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.909196 37.280565, -79.910754 37.278703)",t,Valley Metro Roanoke,14.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100134,150153,150156,bus,1,4780.1,1,service_links,0.25986337073981086,1,0,15.591542385348896,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.910754 37.278703, -79.915274 37.277603)",t,Valley Metro Roanoke,15.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100135,150156,150155,bus,1,4780.1,1,service_links,0.16894864301498339,1,0,10.136749635071752,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.915274 37.277603, -79.918347 37.277603)",t,Valley Metro Roanoke,16.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100136,150155,150154,bus,1,4780.1,1,service_links,0.18797615245957913,1,0,11.278381174555173,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.918347 37.277603, -79.921696 37.277055)",t,Valley Metro Roanoke,17.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100137,150154,150141,bus,1,4780.1,1,service_links,0.35304844047421496,1,0,21.182553385896465,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.921696 37.277055, -79.92729 37.274546)",t,Valley Metro Roanoke,18.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100138,150141,150140,bus,1,4780.1,1,service_links,0.2057751725779274,1,0,12.346304582932596,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.92729 37.274546, -79.930602 37.273159)",t,Valley Metro Roanoke,19.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100139,150140,150139,bus,1,4780.1,1,service_links,0.14895328869146146,1,0,4.468561422731988,0.0,0 days 00:02:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.930602 37.273159, -79.933203 37.272556)",t,Valley Metro Roanoke,20.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100140,150139,150138,bus,1,4780.1,1,service_links,0.18537972685940352,1,0,11.122598234926961,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.933203 37.272556, -79.936446 37.271822)",t,Valley Metro Roanoke,21.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100141,150138,150158,bus,1,4780.1,1,service_links,0.5759864246787473,1,0,5.759848247209009,0.0,0 days 00:06:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.936446 37.271822, -79.9468556011887 37.2727580751916)",t,Valley Metro Roanoke,22.0,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,,
100142,150162,150169,bus,1,4781.1,1,service_links,0.18431941950282626,1,0,11.058980853822012,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-80.003471 37.315156, -80.000567 37.313821)",t,Valley Metro Roanoke,0.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100143,150169,150166,bus,1,4781.1,1,service_links,0.18055428373227816,1,0,10.833076472662146,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-80.000567 37.313821, -79.997949 37.312242)",t,Valley Metro Roanoke,1.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100144,150166,150167,bus,1,4781.1,1,service_links,0.15514356388157652,1,0,9.308458691916393,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.997949 37.312242, -79.99542 37.311244)",t,Valley Metro Roanoke,2.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100145,150167,150168,bus,1,4781.1,1,service_links,0.34298567690251835,1,0,10.289484561370871,0.0,0 days 00:02:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.99542 37.311244, -79.990209 37.308512)",t,Valley Metro Roanoke,3.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100146,150168,150165,bus,1,4781.1,1,service_links,0.4700233298976247,1,0,28.200929778361175,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.990209 37.308512, -79.984032 37.303807)",t,Valley Metro Roanoke,4.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100147,150165,150164,bus,1,4781.1,1,service_links,0.10451405931616374,1,0,6.2707390466523805,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.984032 37.303807, -79.982422 37.303002)",t,Valley Metro Roanoke,5.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100148,150164,150163,bus,1,4781.1,1,service_links,0.13457464623650253,1,0,8.07434420178679,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.982422 37.303002, -79.980274 37.302067)",t,Valley Metro Roanoke,6.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100149,150163,150160,bus,1,4781.1,1,service_links,0.22570678016614792,1,0,13.542181106950427,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.980274 37.302067, -79.976637 37.30055)",t,Valley Metro Roanoke,7.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100150,150160,150161,bus,1,4781.1,1,service_links,0.22109585492323086,1,0,795945.077723631,0.0,0 days 00:00:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.976637 37.30055, -79.973417 37.298632)",t,Valley Metro Roanoke,8.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100151,150161,150172,bus,1,4781.1,1,service_links,0.24140853342095933,1,0,14.484270600747548,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.973417 37.298632, -79.973673 37.295144)",t,Valley Metro Roanoke,9.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100152,150172,150173,bus,1,4781.1,1,service_links,0.15370776852160195,1,0,553347.966677767,0.0,0 days 00:00:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.973673 37.295144, -79.975174 37.293267)",t,Valley Metro Roanoke,10.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100153,150173,150174,bus,1,4781.1,1,service_links,0.21150224705389545,1,0,12.689923324511652,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.975174 37.293267, -79.976288 37.290337)",t,Valley Metro Roanoke,11.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100154,150174,150185,bus,1,4781.1,1,service_links,0.07863331711972889,1,0,4.717920395177147,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.976288 37.290337, -79.976304 37.289199)",t,Valley Metro Roanoke,12.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100155,150185,150184,bus,1,4781.1,1,service_links,0.08848278442950364,1,0,318538.02394621307,0.0,0 days 00:00:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.976304 37.289199, -79.974735 37.288913)",t,Valley Metro Roanoke,13.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100156,150184,150183,bus,1,4781.1,1,service_links,0.1725451477486358,1,0,10.352536322646104,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.974735 37.288913, -79.971666 37.288389)",t,Valley Metro Roanoke,14.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100157,150183,150182,bus,1,4781.1,1,service_links,0.1693637267876741,1,0,10.16165424635634,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.971666 37.288389, -79.968663 37.287841)",t,Valley Metro Roanoke,15.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100158,150182,150181,bus,1,4781.1,1,service_links,0.1726200047508911,1,0,621432.017103208,0.0,0 days 00:00:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.968663 37.287841, -79.965608 37.287263)",t,Valley Metro Roanoke,16.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100159,150181,150180,bus,1,4781.1,1,service_links,0.17030281606984418,1,0,10.217998664212914,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.965608 37.287263, -79.962591 37.286703)",t,Valley Metro Roanoke,17.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100160,150180,150179,bus,1,4781.1,1,service_links,0.21688360665197465,1,0,13.012799519126494,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.962591 37.286703, -79.958759 37.285956)",t,Valley Metro Roanoke,18.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100161,150179,150178,bus,1,4781.1,1,service_links,0.12608618567647742,1,0,453910.26843531866,0.0,0 days 00:00:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.958759 37.285956, -79.956497 37.285654)",t,Valley Metro Roanoke,19.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100162,150178,150159,bus,1,4781.1,1,service_links,0.17257633294685756,1,0,10.354407403354731,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.956497 37.285654, -79.953741 37.284458)",t,Valley Metro Roanoke,20.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100163,150159,150177,bus,1,4781.1,1,service_links,0.17009683237584947,1,0,10.205639848553494,0.0,0 days 00:01:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.953741 37.284458, -79.950955 37.283387)",t,Valley Metro Roanoke,21.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
100164,150177,150176,bus,1,4781.1,1,service_links,0.20043083232628567,1,0,721550.9963746284,0.0,0 days 00:00:00,0.0,0.15,4.0,0.0,"LINESTRING (-79.950955 37.283387, -79.947328 37.283092)",t,Valley Metro Roanoke,22.0,4781.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,,,
